sale_date,sale_price,latitude,longitude,city,zoning,subdivision,present_use,land_val,imp_val,year_built,sqft_lot,sqft,stories,beds,bath_full,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm
2022-05-05,4295000,47.6367955162691,-122.207855064485,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,122000,1953,9248,2680,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-15,2975000,47.6128962332967,-122.152395917273,BELLEVUE,R-4,WHISPERING GLEN ESTATES,2,132000,287000,1951,36377,3130,1.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,3750000,47.6076842864108,-122.194309295589,BELLEVUE,R-4,SURREY DOWNS ADD NO. 01,2,130000,84000,1955,7650,1170,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,4300000,47.6236629719601,-122.196668257831,BELLEVUE,R-4,BELMORE ADD,2,135000,53000,1953,8625,1110,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,3900000,47.6317063963256,-122.206045968934,BELLEVUE,R-4,BELLEVUE REALTY ADD NO. 01,2,135000,45000,1954,8442,1140,1.0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2022-06-06,3698000,47.6055778213337,-122.171738748525,BELLEVUE,R-4,HERITAGE LANE NO. 02,2,104000,117000,1977,7416,1880,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-13,1065000,47.4517177579594,-122.212940205727,RENTON,R-8,,2,0,0,1924,21800,1700,1.0,5,1,0,0,0,2,0,0,0,0,0,0,0,0
2022-07-20,975000,47.4571622136943,-122.350842929469,BURIEN,R-6,GUNTHERS HIGHLAND VIEW TRS,2,55000,71000,1955,8100,950,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,3500000,47.62859959613,-122.206145912626,BELLEVUE,R-4,WOODMERE ADD NO. 02,2,150000,83000,1953,10200,1420,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,12000000,47.5466709251282,-122.236336162892,MERCER ISLAND,R-12,LAKE VIEW HIGHLANDS WATERFRONT TR,2,997000,110000,1949,19890,2550,1.0,3,1,6,0,0,0,0,0,0,4,0,0,4,0
2022-08-19,7745000,47.5462342744464,-122.236455136239,MERCER ISLAND,R-12,LAKE VIEW HIGHLANDS WATERFRONT TR,2,971000,126000,1930,21100,3260,1.0,4,1,6,0,0,0,0,0,0,4,0,0,4,0
2022-09-28,4150000,47.6332143230514,-122.198206470085,BELLEVUE,R-4,APPLE VALLEY HOMES NO. 02,2,150000,59000,1954,8250,1080,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-28,2950000,47.5824668433965,-122.195826751631,BELLEVUE,R-4,FAILORS ENATAI GARDENS ADD,2,150000,72000,1952,10125,1340,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-17,5335000,47.5985381156063,-122.20144748058,BELLEVUE,R-4,EASTVIEW ADD,2,145000,44000,1947,9350,1260,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24,2000000,47.4494425969576,-122.372748751447,BURIEN,R-4,SUNKIST BEACH ADD,2,250000,124000,1925,5120,2000,1.0,3,1,3,0,0,0,0,1,0,3,0,4,0,0
2022-11-01,4650000,47.6047142934545,-122.193529297349,BELLEVUE,R-4,SURREY DOWNS ADD NO. 01,2,130000,102000,1961,9600,1600,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,3500000,47.6328564596138,-122.197196969278,BELLEVUE,R-4,APPLE VALLEY HOMES NO. 02,2,150000,104000,1954,8395,1710,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14,5750000,47.6451186473215,-122.162586970922,BELLEVUE,R-1,,2,183000,138000,1955,41108,2120,1.0,4,2,0,0,0,2,0,0,0,0,0,0,0,0
2022-11-08,1130000,47.4784439919888,-122.201433645264,RENTON,R-8,RENTON CO-OP COAL COS AC TRACTS NO. 01,2,57000,41000,1932,5625,780,1.0,2,1,0,0,0,3,0,0,0,2,2,0,1,0
2022-11-03,2699000,47.5832002432147,-122.191540515473,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 03,2,180000,56000,1951,8844,900,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18,4415000,47.5819714809354,-122.195802684999,BELLEVUE,R-4,FAILORS ENATAI GARDENS ADD,2,160000,39000,1950,8100,1010,1.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16,4400000,47.5874656850036,-122.202234403887,BELLEVUE,R-4,,2,165000,117000,1948,13760,2210,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-03,4967835,47.6225556075243,-122.196692146398,BELLEVUE,R-4,BELWAY ADD,2,135000,90000,1954,9100,1510,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,3150000,47.6049288070351,-122.168649857874,BELLEVUE,R-4,HERITAGE LANE NO. 01,2,104000,97000,1963,7245,1650,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,4600000,47.6340587082945,-122.209003431951,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,25000,1952,8100,770,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-04,3712500,47.6034568073231,-122.170121643658,BELLEVUE,R-4,HERITAGE LANE NO. 03,2,64800,82100,1966,5625,1600,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2023-02-02,899000,47.4564518889624,-122.359886024248,BURIEN,R-6,,2,64000,5000,1957,12104,1370,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,2450000,47.7703985644108,-122.117625474904,WOODINVILLE,R-1,,2,68000,30500,1952,39841,1140,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-28,1955800,47.5809805751878,-122.194402454061,BELLEVUE,R-4,FAILORS ENATAI GARDENS ADD,2,175000,148000,1948,8100,2560,1.0,4,2,0,0,0,2,0,0,0,0,0,0,1,0
2023-03-03,2900000,47.5837082127299,-122.192343382669,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 03,2,117000,40000,1951,7986,900,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-10,3660000,47.5887125425981,-122.205076921383,BELLEVUE,R-4,,2,200000,141000,1954,7225,2620,1.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
2023-03-20,4050000,47.6329130845173,-122.197910259836,BELLEVUE,R-4,APPLE VALLEY HOMES NO. 02,2,150000,132000,1954,8250,1870,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-26,1962000,47.7620537162771,-122.124585613037,WOODINVILLE,R-1,,2,82000,1000,1926,47044,1210,1.0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2023-04-04,4437500,47.6331666794519,-122.200202885721,BELLEVUE,R-4,APPLE VALLEY HOMES ADD,2,150000,157000,1952,8730,3010,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-03,2425000,47.6080285479383,-122.120936821321,BELLEVUE,R-4,LAKE HILLS NO. 15,2,90000,81000,1960,9600,1090,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2023-04-06,5200000,47.5924647827369,-122.229384286485,MERCER ISLAND,R-12,MERCER BEACH PARK ADD,2,420000,196000,1949,15000,2270,1.0,3,1,0,0,0,0,0,0,3,4,0,0,4,0
2023-04-05,5250000,47.6227241146352,-122.198427142922,BELLEVUE,R-4,BELWAY ADD,2,150000,78000,1954,5117,1460,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-14,3200000,47.6352630887026,-122.193308020761,BELLEVUE,R-1,BELLEWOOD FARM NO. 02,2,170000,120000,1953,15525,1600,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-19,3135000,47.5976894092514,-122.199045961823,BELLEVUE,R-4,,2,135000,43000,1950,11480,1270,1.0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2023-04-24,1400000,47.4747146422533,-122.198845436933,RENTON,R-8,MORGANS GRAND VIEW ADD TO RENTON,2,80000,32000,1948,12000,565,1.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
2023-05-05,2680000,47.5832017606532,-122.191801659069,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 03,2,180000,103000,1951,8844,1560,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,4298000,47.5849805860923,-122.19540597307,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 02,2,180000,75000,1950,10125,1690,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-05,3120000,47.6005346817333,-122.197712805906,BELLEVUE,R-4,MYERS C R 1ST ADD TO MOORLAND,2,150000,82000,1954,6000,1580,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-12,370000,47.4925234634281,-122.22257867422,RENTON,R-8,LATIMERS LAKE PARK ADD,2,53000,27000,1925,5400,620,1.0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2023-05-12,13000000,47.5931964552006,-122.232711175652,MERCER ISLAND,R-12,MC GILVRAS ISLAND ADD,2,1228000,40000,1971,35568,2930,1.0,4,1,6,0,0,0,0,0,0,4,0,0,4,0
2023-05-16,1735200,47.5981823801265,-122.199669126517,BELLEVUE,R-4,,2,320000,1000,1921,44866,1010,1.0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
2023-05-24,2800000,47.5991890194317,-122.201437254443,BELLEVUE,R-4,EASTVIEW ADD,2,135000,129000,1952,11000,1820,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-12,1811000,47.4919714011274,-122.362887933202,BURIEN,R-4,SHOREMONT DIV NO. 02,2,125000,177000,1947,15996,2310,1.0,3,2,0,0,0,0,0,0,0,2,0,3,0,0
2023-06-16,3700000,47.6344283015291,-122.209001255019,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,56000,1952,8100,1170,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-28,4375000,47.5848647870774,-122.192069926092,BELLEVUE,R-4,,2,180000,99000,1963,10230,1640,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,4408000,47.6353928887219,-122.198782876379,BELLEVUE,R-4,APPLE VALLEY HOMES NO. 02,2,150000,83000,1954,8400,1420,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,4408000,47.6353928887219,-122.198782876379,BELLEVUE,R-4,APPLE VALLEY HOMES NO. 02,2,150000,83000,1954,8400,1420,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,3850000,47.4958689519621,-122.376049755034,BURIEN,R-4,RAGLEYS ACRE TRS,2,280000,200000,1948,15500,2160,1.0,3,2,3,0,0,0,0,3,0,4,0,4,0,0
2023-07-10,3310000,47.6421493788236,-122.175563475131,BELLEVUE,R-1,PIKES PEAK ADD,2,189000,224000,1953,54885,2580,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,3895000,47.5871801850539,-122.200905533525,BELLEVUE,R-4,WOODHAVEN ADD,2,180000,113000,1953,8400,1940,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-28,4400000,47.6244852573698,-122.196557580569,BELLEVUE,R-4,BELMORE ADD,2,135000,84000,1953,9750,1210,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2023-08-16,3810000,47.6452708500759,-122.16956154243,BELLEVUE,R-1,COMPTON GREEN,2,208000,252000,1967,35475,2880,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,2320000,47.6073605304598,-122.195380216133,BELLEVUE,R-4,SURREY DOWNS ADD NO. 01,2,130000,76000,1961,7500,1330,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-24,5045000,47.5868450511878,-122.198642878019,BELLEVUE,R-4,WOODHAVEN ADD,2,175000,111000,1954,12285,1790,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-10,4038000,47.6380758322366,-122.207957368699,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,46000,1952,10880,990,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,3210000,47.6344299187194,-122.208274493194,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,71000,1952,8100,1260,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-28,3210000,47.6344299187194,-122.208274493194,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,71000,1952,8100,1260,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-02,3798000,47.5838739263921,-122.195891557024,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 02,2,155000,50000,1952,9450,1150,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-24,2600000,47.5991370469353,-122.199921910888,BELLEVUE,R-4,EASTVIEW ADD,2,145000,24000,1950,9170,790,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-18,3768000,47.6453085442148,-122.168320233529,BELLEVUE,R-1,COMPTON GREEN,2,208000,245000,1969,47916,2950,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-15,3750000,47.6335230581469,-122.208763983493,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,115000,15300,1961,8100,1190,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,7320000,47.6451591879494,-122.161534136919,BELLEVUE,R-1,,2,195000,26600,1959,48351,1830,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,1165000,47.4784439919888,-122.201433645264,RENTON,R-8,RENTON CO-OP COAL COS AC TRACTS NO. 01,2,57000,41000,1932,5625,780,1.0,2,1,0,0,0,3,0,0,0,2,2,0,1,0
2023-12-20,3525000,47.5835002149922,-122.195873998122,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 02,2,155000,37000,1952,9450,960,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14,850000,47.4563747258004,-122.37162968962,BURIEN,R-4,,2,238000,146000,1928,12250,2350,2.0,2,2,3,0,0,0,0,2,0,4,0,4,0,0
2020-02-06,385000,47.4839313813253,-122.320004496551,BURIEN,R-6,ALDERWOOD ACRES ADD,2,44000,51000,1930,22125,820,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,362250,47.4794559330017,-122.338198218476,BURIEN,R-6,LINDE TERRACE NO. 02 REPLAT,2,45000,146000,1943,10320,2600,2.0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,445000,47.4850807624069,-122.325028300123,BURIEN,R-6,CEDARHURST DIV NO. 01,2,35000,116000,1944,8077,1990,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,565000,47.4601908434359,-122.344156173441,BURIEN,R-6,BURIEN LAKE VIEW TRACTS DIV NO. 03,2,40000,75800,1947,7551,2930,2.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,465000,47.4847387710805,-122.330815552976,BURIEN,R-6,CEDARHURST DIV NO. 01,2,35000,100000,1952,6864,1430,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,975000,47.6082233640913,-122.195384328468,BELLEVUE,R-4,SURREY DOWNS ADD NO. 01,2,120000,73000,1955,9500,1240,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,780000,47.4478092395622,-122.356556598766,BURIEN,R-4,GREGORY HEIGHTS DIV NO. 03,2,129000,180000,1950,15014,2010,1.0,2,1,0,0,0,0,2,0,0,3,0,2,0,0
2020-05-04,780000,47.4478092395622,-122.356556598766,BURIEN,R-4,GREGORY HEIGHTS DIV NO. 03,2,129000,180000,1950,15014,2010,1.0,2,1,0,0,0,0,2,0,0,3,0,2,0,0
2020-05-15,2300000,47.4451072033952,-122.362272886878,BURIEN,R-4,CRESCENT BEACH ADD,2,300000,206000,1910,14460,2590,1.5,4,1,3,0,0,0,0,1,0,4,0,4,0,0
2020-05-13,588000,47.4571665992787,-122.345510494672,BURIEN,R-6,GUNTHERS HIGHLAND VIEW TRS,2,60000,104000,1946,15240,1820,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,699000,47.4478580621246,-122.363466883516,BURIEN,R-4,CRESCENT BEACH ADD,2,104700,67400,1936,20244,1950,1.0,2,1,0,0,0,2,0,0,0,0,0,2,0,0
2020-07-02,925000,47.4500194539521,-122.373053994398,BURIEN,R-4,GREGORY HEIGHTS DIV NO. 02,2,189000,129000,1918,15709,1630,1.0,3,2,0,0,0,0,0,3,0,4,0,4,0,0
2020-06-26,1300000,47.4606965588321,-122.364069442623,BURIEN,R-4,LYNMAR NO. 03,2,110000,221000,1928,10643,2770,2.0,3,2,0,0,0,0,0,3,0,1,0,3,0,0
2020-07-22,670000,47.7543395897295,-122.175327057866,WOODINVILLE,R-24,,6,137000,62000,1933,30000,1020,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,583000,47.4699415155352,-122.357596477214,BURIEN,R-6,SEAHURST PARK ADD,2,60000,85000,1946,9500,1400,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,1730000,47.6431029243829,-122.154109202683,BELLEVUE,R-1,GLENWOOD ACRES,2,215000,385000,1979,34980,3540,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,380000,47.4832445390821,-122.326436418294,BURIEN,R-6,CEDARHURST DIV NO. 01,2,32000,68000,1949,8690,1100,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-31,715000,47.5113013225034,-122.163990420733,RENTON,R-8,,2,62000,159000,1934,19800,2860,2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,525000,47.4866965403883,-122.332115977143,BURIEN,R-6,CEDARHURST DIV NO. 01,2,35000,120000,1946,6600,2880,2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,1267500,47.4645699671146,-122.349696740011,BURIEN,R-6,,2,208000,243000,1909,28320,3010,1.5,3,2,8,0,0,0,0,0,0,2,0,0,0,0
2020-10-09,2900000,47.6414706538621,-122.175616917661,BELLEVUE,R-1,PIKES PEAK ADD,2,183000,425000,1962,50529,4240,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,755100,47.4727535690216,-122.198844058075,RENTON,R-8,HIGHLAND ADD TO TOWN OF RENTON,2,88000,119000,1927,11875,1910,1.5,4,1,0,0,0,0,0,2,0,2,0,0,0,0
2020-10-18,589950,47.4863404815068,-122.330808583296,BURIEN,R-6,CEDARHURST DIV NO. 01,2,37000,91800,1932,11507,1650,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,525000,47.4644475035574,-122.363273239553,BURIEN,R-6,LYNMAR ADD,2,40000,74000,1926,1939,970,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,440000,47.4757790078168,-122.336906064243,BURIEN,R-6,LINDE & HILL PARK ADD,2,45000,68000,1972,9100,840,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,550000,47.4840445981156,-122.337219934734,BURIEN,R-6,,2,50000,61600,1928,18000,1400,1.5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,1225000,47.6075316813424,-122.200504645828,BELLEVUE,R-4,BELLEVUE PARK ADD,2,85000,80100,1955,13418,2300,1.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-07,495000,47.4869009697448,-122.203707588722,RENTON,R-8,RENTON FARM PLAT NO. 03,2,35000,71000,1917,4500,870,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,1741000,47.4496845802692,-122.37409627623,BURIEN,R-4,SUNKIST BEACH ADD,2,210000,139000,1933,6080,1570,2.0,3,2,3,0,0,0,0,1,0,3,0,4,0,0
2021-02-10,1050000,47.4495333931365,-122.363022795367,BURIEN,R-4,NORMANDY PARK HIGHLANDS ASSESSORS PLAT,2,108000,179000,1949,13368,2270,1.0,3,1,0,0,0,0,1,0,0,2,0,2,0,0
2021-04-04,450000,47.4811635449646,-122.315004979664,BURIEN,R-6,HALL JOAN C ACRE TRS,2,32000,85000,1947,5625,1110,1.5,3,2,0,0,0,2,0,0,0,0,0,0,0,0
2021-04-19,1712500,47.6321723515405,-122.201253524221,BELLEVUE,R-4,,2,115000,123000,1950,8400,2520,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,3175000,47.4532259070804,-122.376975932607,BURIEN,R-4,,2,265000,203000,1964,6964,1300,2.0,3,1,3,0,0,0,0,3,0,4,0,4,0,0
2021-05-11,449999,47.4704205218495,-122.322409944247,BURIEN,R-6,,2,28000,67000,1900,6105,650,1.0,2,1,0,0,0,3,0,0,0,0,0,0,0,0
2021-06-28,1465000,47.5254969621486,-122.205415913699,RENTON,R-8,HILLMANS LAKE WASH GARDEN OF EDEN NO. 02,2,106000,122000,1917,13940,1540,1.0,2,1,0,0,0,0,0,0,0,3,0,0,3,0
2021-06-21,100000,47.4583616341309,-122.358768625232,BURIEN,R-6,,2,64000,108000,1947,17052,1660,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,8125000,47.5475230979377,-122.236043332485,MERCER ISLAND,R-12,LAKE VIEW HIGHLANDS WATERFRONT TR,2,997000,544000,1957,19890,4020,1.0,4,1,6,0,0,0,0,0,0,4,0,0,4,0
2021-07-28,425000,47.4971504519654,-122.352766899619,BURIEN,R-6,SALMON CREEK ADD,2,36000,62000,1934,8568,940,1.0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
2021-08-05,600000,47.4827396499023,-122.346524441158,BURIEN,R-6,SMITHS V HUGO FIVE ACRE TRACTS,2,45000,112000,1960,8100,2010,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-02,532500,47.4862907309981,-122.321058656342,BURIEN,R-6,,2,37000,74000,1943,10085,1440,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-20,2800000,47.6344305746101,-122.207782114811,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,150000,230000,1953,8100,2350,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-26,835000,47.456217380815,-122.356433065852,BURIEN,R-6,,2,64000,136000,1941,10640,1860,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-24,715000,47.4766467860518,-122.200885917903,RENTON,R-8,RENTON CO-OP COAL COS AC TRACTS NO. 01,2,114000,92000,1954,15000,1860,1.0,3,1,0,0,0,0,0,3,0,2,2,0,2,0
2021-09-21,200000,47.4860013623498,-122.316652084359,BURIEN,R-6,RUBY ADD,2,37000,65000,1950,7156,910,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15,775000,47.4669269530308,-122.356681873439,BURIEN,R-6,SEAHURST PARK ADD,2,57000,132000,1942,6670,1880,1.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2021-09-16,2250000,47.6320389949499,-122.162660991085,BELLEVUE,R-1,,2,226000,153000,1920,46609,3100,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16,2650000,47.6336775229578,-122.156027125719,BELLEVUE,R-1,WESTMINSTER ESTATES,2,221000,205000,1977,30525,2710,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28,479950,47.4736735152993,-122.199716644545,RENTON,R-8,HIGHLAND ADD TO TOWN OF RENTON,2,73000,44000,1909,9555,680,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,2850000,47.4510380865237,-122.381935225008,BURIEN,R-4,,2,350000,446000,1944,15527,3550,2.0,3,2,3,0,0,0,0,3,0,4,0,4,0,0
2021-10-07,490000,47.487406098131,-122.335194786523,BURIEN,R-6,AIRWAY HEIGHTS ADD,2,50000,52700,1950,18590,900,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-20,1725000,47.5808187464736,-122.193854803944,BELLEVUE,R-4,FAILORS ENATAI GARDENS ADD,2,150000,194000,1951,8100,2660,2.0,4,2,0,0,0,2,2,0,0,0,0,0,2,0
2021-12-17,829950,47.4652830054218,-122.36224635066,BURIEN,R-6,LYNMAR ADD,2,70000,94000,1913,8400,2290,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-18,265000,47.4773209354471,-122.32692255791,BURIEN,R-6,,2,42000,93000,1926,14000,1560,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,2200000,47.5922684554444,-122.149823107082,BELLEVUE,R-1,UPPER & RENICKS BELT LINE ADD,2,197000,267000,1955,50965,2930,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,1425000,47.5846904924937,-122.195931142707,BELLEVUE,R-4,FAILORS ENATAI GARDENS NO. 02,2,150000,138000,1964,8100,2310,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,730000,47.4776442593207,-122.199800533146,RENTON,R-8,RENTON CO-OP COAL COS AC TRACTS NO. 01,2,103000,92000,1910,14400,1860,1.5,3,1,0,0,0,0,0,2,0,2,2,0,1,0
2022-03-02,555000,47.4841962115259,-122.340900222098,BURIEN,R-6,HOLLYHURST RPLT OF  MARSHALLS LK B TRS,2,45000,54000,1947,8100,800,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,4075000,47.6322574479419,-122.207425339814,BELLEVUE,R-4,SUMMIT PLACE 2ND ADD,2,160000,508000,1992,17010,4220,2.0,4,3,0,0,0,2,0,0,0,0,0,0,0,0
2022-03-24,3100000,47.6374800718057,-122.160524944039,BELLEVUE,R-1,,2,226000,415000,1959,48351,3710,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,284000,47.4824252912976,-122.325579134676,BURIEN,R-6,CEDARHURST DIV NO. 01,2,35000,69000,1953,6584,910,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25,550000,47.452432415545,-122.360973266129,BURIEN,R-4,LINDE & LEE PARK NO. 02,2,75000,107000,1954,12735,2320,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,433000,47.4669469774153,-122.354883868062,BURIEN,R-6,MACLEANS ALLAN 2ND ADD,2,60000,99000,1944,7906,2200,2.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2022-05-24,738988,47.4762944792074,-122.202201755016,RENTON,R-8,RENTON TOWN OF,2,82000,105000,1901,6000,2120,1.5,3,2,0,0,0,0,0,2,0,2,2,0,2,0
2022-06-13,735000,47.4729242536363,-122.19829665482,RENTON,R-8,HIGHLAND ADD TO TOWN OF RENTON,2,73000,122000,1925,11250,2080,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-24,1000000,47.4518812074094,-122.363319406882,BURIEN,R-4,LEONARDS GREGORY HEIGHTS DIV,2,75000,138000,1952,17688,2320,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-28,550000,47.4753313458622,-122.335963645707,BURIEN,R-6,LINDE & HILL PARK ADD,2,43000,56700,1953,9066,1340,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-28,870000,47.4805600701714,-122.160549844256,RENTON,R-8,HEATHER DOWNS DIV NO. 01,2,65000,122000,1959,7800,1880,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
